status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,66,56,668,66,2014-10-06T01:20:00,0,28532643,158324
OK,66,56,668,66,2014-10-06T01:25:00,0,28533091,158324
OK,66,56,668,66,2014-10-06T01:30:00,0,28533531,158324
OK,66,56,668,66,2014-10-06T01:35:00,0,28533956,158324
OK,66,56,668,66,2014-10-06T01:40:00,0,28534405,158324
OK,66,56,668,66,2014-10-06T01:45:00,0,28534847,158324
OK,66,56,668,66,2014-10-06T01:50:00,0,28535296,158324
OK,66,56,668,66,2014-10-06T01:55:00,0,28535732,158324
OK,49,75,668,49,2014-10-06T02:00:00,1,28536171,158324
OK,49,75,668,49,2014-10-06T02:05:00,0,28536619,158324
OK,49,75,668,49,2014-10-06T02:10:00,0,28537065,158324
OK,70,52,668,70,2014-10-06T02:15:00,1,28537507,158324
OK,70,52,668,70,2014-10-06T02:20:00,0,28537954,158324
OK,50,74,668,50,2014-10-06T02:25:00,1,28538393,158324
OK,45,82,668,45,2014-10-06T02:30:00,2,28538840,158324
OK,45,82,668,45,2014-10-06T02:35:00,0,28539288,158324
OK,45,82,668,45,2014-10-06T02:40:00,0,28539725,158324
OK,45,82,668,45,2014-10-06T02:45:00,0,28540174,158324
OK,45,82,668,45,2014-10-06T02:50:00,0,28540623,158324
OK,45,82,668,45,2014-10-06T02:55:00,0,28541059,158324
OK,45,82,668,45,2014-10-06T03:00:00,0,28541508,158324
OK,64,57,668,64,2014-10-06T03:05:00,1,28541954,158324
OK,85,43,668,85,2014-10-06T03:10:00,2,28542401,158324
OK,57,65,668,57,2014-10-06T03:15:00,3,28542850,158324
OK,49,75,668,49,2014-10-06T03:20:00,1,28543290,158324
OK,71,52,668,71,2014-10-06T03:25:00,1,28543729,158324
OK,65,57,668,65,2014-10-06T03:30:00,2,28544178,158324
OK,69,53,668,69,2014-10-06T03:35:00,1,28544573,158324
OK,58,63,668,58,2014-10-06T03:40:00,1,28545022,158324
OK,58,63,668,58,2014-10-06T03:45:00,1,28545471,158324
OK,62,59,668,62,2014-10-06T03:50:00,3,28545906,158324
OK,56,66,668,56,2014-10-06T03:55:00,0,28546354,158324
OK,72,51,668,72,2014-10-06T04:00:00,2,28546797,158324
OK,65,57,668,65,2014-10-06T04:05:00,3,28547239,158324
OK,62,59,668,62,2014-10-06T04:10:00,5,28547686,158324
OK,70,52,668,70,2014-10-06T04:15:00,8,28548135,158324
OK,72,51,668,72,2014-10-06T04:20:00,10,28548583,158324
OK,81,45,668,81,2014-10-06T04:25:00,10,28549028,158324
OK,77,48,668,77,2014-10-06T04:30:00,10,28549467,158324
OK,74,50,668,74,2014-10-06T04:35:00,15,28549914,158324
OK,78,47,668,78,2014-10-06T04:40:00,21,28550358,158324
OK,85,43,668,85,2014-10-06T04:45:00,21,28550734,158324
OK,88,42,668,88,2014-10-06T04:50:00,21,28551183,158324
OK,71,52,668,71,2014-10-06T04:55:00,9,28551632,158324
OK,83,44,668,83,2014-10-06T05:00:00,10,28552081,158324
OK,83,44,668,83,2014-10-06T05:05:00,14,28552504,158324
OK,90,41,668,90,2014-10-06T05:10:00,23,28552949,158324
OK,82,45,668,82,2014-10-06T05:15:00,26,28553398,158324
OK,111,33,668,111,2014-10-06T05:20:00,23,28553825,158324
OK,146,25,668,146,2014-10-06T05:25:00,23,28554274,158324
OK,151,24,668,151,2014-10-06T05:30:00,20,28554702,158324
OK,150,24,668,150,2014-10-06T05:35:00,12,28555084,158324
OK,157,23,668,157,2014-10-06T05:40:00,5,28555533,158324
OK,187,19,668,187,2014-10-06T05:45:00,16,28555982,158324
OK,220,16,668,220,2014-10-06T05:50:00,10,28556411,158324
OK,234,15,668,234,2014-10-06T05:55:00,15,28556860,158324
OK,206,18,668,206,2014-10-06T06:00:00,14,28557256,158324
OK,179,20,668,179,2014-10-06T06:05:00,10,28557705,158324
OK,182,20,668,182,2014-10-06T06:10:00,14,28558138,158324
OK,167,22,668,167,2014-10-06T06:15:00,16,28558587,158324
OK,159,23,668,159,2014-10-06T06:20:00,23,28559011,158324
OK,158,23,668,158,2014-10-06T06:25:00,13,28559460,158324
OK,154,24,668,154,2014-10-06T06:30:00,10,28559882,158324
OK,75,49,668,75,2014-10-06T06:35:00,9,28560322,158324
OK,70,52,668,70,2014-10-06T06:40:00,6,28560771,158324
OK,64,57,668,64,2014-10-06T06:45:00,10,28561220,158324
OK,63,58,668,63,2014-10-06T06:50:00,10,28561660,158324
OK,62,59,668,62,2014-10-06T06:55:00,13,28562108,158324
OK,65,57,668,65,2014-10-06T07:00:00,17,28562533,158324
OK,67,55,668,67,2014-10-06T07:05:00,20,28562982,158324
OK,66,56,668,66,2014-10-06T07:10:00,15,28563417,158324
OK,62,59,668,62,2014-10-06T07:15:00,6,28563866,158324
OK,94,39,668,94,2014-10-06T07:20:00,8,28564274,158324
OK,65,57,668,65,2014-10-06T07:30:00,5,28564667,158324
OK,63,58,668,63,2014-10-06T07:35:00,6,28565116,158324
OK,65,57,668,65,2014-10-06T07:40:00,5,28565547,158324
OK,62,59,668,62,2014-10-06T07:45:00,2,28565995,158324
OK,58,63,668,58,2014-10-06T07:50:00,10,28566441,158324
OK,60,61,668,60,2014-10-06T07:55:00,12,28566890,158324
OK,63,58,668,63,2014-10-06T08:00:00,6,28567332,158324
OK,62,59,668,62,2014-10-06T08:05:00,4,28567781,158324
OK,65,57,668,65,2014-10-06T08:10:00,5,28568230,158324
OK,63,58,668,63,2014-10-06T08:15:00,11,28568563,158324
OK,65,57,668,65,2014-10-06T08:20:00,11,28569012,158324
OK,69,53,668,69,2014-10-06T08:25:00,6,28569461,158324
OK,68,54,668,68,2014-10-06T08:30:00,4,28569891,158324
OK,72,51,668,72,2014-10-06T08:35:00,5,28570340,158324
OK,67,55,668,67,2014-10-06T08:40:00,4,28570762,158324
OK,63,58,668,63,2014-10-06T08:45:00,3,28571210,158324
OK,62,59,668,62,2014-10-06T08:50:00,6,28571645,158324
OK,61,60,668,61,2014-10-06T08:55:00,4,28572094,158324
OK,54,68,668,54,2014-10-06T09:00:00,3,28572529,158324
OK,61,60,668,61,2014-10-06T09:05:00,2,28572888,158324
OK,70,52,668,70,2014-10-06T09:10:00,1,28573337,158324
OK,68,54,668,68,2014-10-06T09:15:00,6,28573785,158324
OK,69,53,668,69,2014-10-06T09:20:00,4,28574234,158324
OK,62,59,668,62,2014-10-06T09:25:00,6,28574682,158324
OK,63,58,668,63,2014-10-06T09:30:00,9,28575112,158324
OK,74,50,668,74,2014-10-06T09:35:00,8,28575561,158324
OK,79,46,668,79,2014-10-06T09:40:00,5,28575962,158324
OK,57,65,668,57,2014-10-06T09:45:00,2,28576411,158324
OK,73,50,668,73,2014-10-06T09:50:00,8,28576851,158324
OK,76,48,668,76,2014-10-06T09:55:00,8,28577299,158324
OK,64,57,668,64,2014-10-06T10:00:00,4,28577748,158324
OK,66,56,668,66,2014-10-06T10:05:00,7,28578188,158324
OK,71,52,668,71,2014-10-06T10:10:00,6,28578627,158324
OK,75,49,668,75,2014-10-06T10:15:00,10,28579076,158324
OK,74,50,668,74,2014-10-06T10:20:00,9,28579425,158324
OK,71,52,668,71,2014-10-06T10:25:00,8,28579874,158324
OK,69,53,668,69,2014-10-06T10:30:00,8,28580312,158324
OK,68,54,668,68,2014-10-06T10:35:00,6,28580761,158324
OK,66,56,668,66,2014-10-06T10:40:00,6,28581193,158324
OK,60,61,668,60,2014-10-06T10:45:00,5,28581640,158324
OK,65,57,668,65,2014-10-06T10:50:00,9,28582022,158324
OK,64,57,668,64,2014-10-06T10:55:00,10,28582469,158324
OK,65,57,668,65,2014-10-06T11:00:00,10,28582918,158324
OK,60,61,668,60,2014-10-06T11:05:00,6,28583350,158324
OK,56,66,668,56,2014-10-06T11:10:00,6,28583797,158324
OK,62,59,668,62,2014-10-06T11:15:00,7,28584246,158324
OK,67,55,668,67,2014-10-06T11:20:00,6,28584673,158324
OK,66,56,668,66,2014-10-06T11:25:00,8,28585122,158324
OK,72,51,668,72,2014-10-06T11:30:00,9,28585537,158324
OK,66,56,668,66,2014-10-06T11:35:00,7,28585986,158324
OK,59,62,668,59,2014-10-06T11:40:00,9,28586420,158324
OK,65,57,668,65,2014-10-06T11:45:00,12,28586827,158324
OK,66,56,668,66,2014-10-06T11:50:00,10,28587276,158324
OK,66,56,668,66,2014-10-06T11:55:00,12,28587685,158324
OK,64,57,668,64,2014-10-06T12:00:00,10,28588124,158324
OK,66,56,668,66,2014-10-06T12:05:00,9,28588573,158324
OK,66,56,668,66,2014-10-06T12:10:00,7,28589013,158324
OK,60,61,668,60,2014-10-06T12:15:00,4,28589462,158324
OK,69,53,668,69,2014-10-06T12:20:00,5,28589867,158324
OK,69,53,668,69,2014-10-06T12:25:00,3,28590307,158324
OK,65,57,668,65,2014-10-06T12:30:00,10,28590671,158324
OK,66,56,668,66,2014-10-06T12:35:00,9,28591120,158324
OK,63,58,668,63,2014-10-06T12:40:00,5,28591568,158324
OK,63,58,668,63,2014-10-06T12:45:00,9,28592006,158324
OK,62,59,668,62,2014-10-06T12:50:00,8,28592446,158324
OK,66,56,668,66,2014-10-06T12:55:00,5,28592895,158324
OK,72,51,668,72,2014-10-06T13:00:00,8,28593344,158324
OK,71,52,668,71,2014-10-06T13:05:00,13,28593793,158324
OK,74,50,668,74,2014-10-06T13:10:00,14,28594232,158324
OK,67,55,668,67,2014-10-06T13:15:00,16,28594680,158324
OK,63,58,668,63,2014-10-06T13:20:00,14,28595112,158324
OK,63,58,668,63,2014-10-06T13:25:00,11,28595561,158324
OK,70,52,668,70,2014-10-06T13:30:00,5,28595995,158324
OK,74,50,668,74,2014-10-06T13:35:00,1,28596438,158324
OK,69,53,668,69,2014-10-06T13:40:00,6,28596880,158324
OK,76,48,668,76,2014-10-06T13:45:00,7,28597325,158324
OK,73,50,668,73,2014-10-06T13:50:00,11,28597767,158324
OK,70,52,668,70,2014-10-06T13:55:00,14,28598214,158324
OK,70,52,668,70,2014-10-06T14:00:00,14,28598641,158324
OK,66,56,668,66,2014-10-06T14:05:00,9,28599089,158324
OK,69,53,668,69,2014-10-06T14:10:00,6,28599510,158324
OK,98,37,668,98,2014-10-06T14:15:00,12,28599958,158324
OK,92,40,668,92,2014-10-06T14:20:00,15,28600395,158324
OK,66,56,668,66,2014-10-06T14:25:00,11,28600843,158324
OK,68,54,668,68,2014-10-06T14:30:00,15,28601283,158324
OK,68,54,668,68,2014-10-06T14:35:00,8,28601732,158324
OK,65,57,668,65,2014-10-06T14:40:00,4,28602165,158324
OK,71,52,668,71,2014-10-06T14:45:00,9,28602614,158324
OK,71,52,668,71,2014-10-06T14:50:00,12,28603063,158324
OK,69,53,668,69,2014-10-06T14:55:00,5,28603492,158324
OK,68,54,668,68,2014-10-06T15:00:00,4,28603926,158324
OK,62,59,668,62,2014-10-06T15:05:00,3,28604372,158324
OK,63,58,668,63,2014-10-06T15:10:00,5,28604766,158324
OK,66,56,668,66,2014-10-06T15:15:00,6,28605215,158324
OK,65,57,668,65,2014-10-06T15:20:00,11,28605659,158324
OK,64,57,668,64,2014-10-06T15:25:00,12,28606106,158324
OK,67,55,668,67,2014-10-06T15:30:00,9,28606551,158324
OK,61,60,668,61,2014-10-06T15:35:00,7,28607000,158324
OK,62,59,668,62,2014-10-06T15:40:00,3,28607446,158324
OK,75,49,668,75,2014-10-06T15:50:00,4,28607894,158324
OK,62,59,668,62,2014-10-06T15:55:00,6,28608343,158324
OK,56,66,668,56,2014-10-06T16:00:00,5,28608784,158324
OK,55,67,668,55,2014-10-06T16:05:00,4,28609233,158324
OK,66,56,668,66,2014-10-06T16:10:00,5,28609628,158324
OK,77,48,668,77,2014-10-06T16:15:00,3,28610077,158324
OK,58,63,668,58,2014-10-06T16:20:00,2,28610508,158324
OK,53,69,668,53,2014-10-06T16:25:00,3,28610953,158324
OK,57,65,668,57,2014-10-06T16:30:00,2,28611402,158324
OK,56,66,668,56,2014-10-06T16:35:00,5,28611851,158324
OK,56,66,668,56,2014-10-06T16:40:00,5,28612221,158324
OK,59,62,668,59,2014-10-06T16:45:00,4,28612670,158324
OK,62,59,668,62,2014-10-06T16:50:00,4,28613097,158324
OK,64,57,668,64,2014-10-06T16:55:00,3,28613545,158324
OK,55,67,668,55,2014-10-06T17:00:00,3,28613984,158324
OK,64,57,668,64,2014-10-06T17:05:00,1,28614433,158324
OK,57,65,668,57,2014-10-06T17:10:00,2,28614878,158324
OK,59,62,668,59,2014-10-06T17:15:00,2,28615327,158324
OK,61,60,668,61,2014-10-06T17:20:00,3,28615767,158324
OK,61,60,668,61,2014-10-06T17:25:00,3,28616216,158324
OK,57,65,668,57,2014-10-06T17:30:00,3,28616664,158324
OK,70,52,668,70,2014-10-06T17:35:00,3,28617113,158324
OK,70,52,668,70,2014-10-06T17:40:00,0,28617562,158324
OK,70,52,668,70,2014-10-06T17:45:00,1,28617966,158324
OK,70,52,668,70,2014-10-06T17:50:00,3,28618415,158324
OK,70,52,668,70,2014-10-06T17:55:00,3,28618864,158324
OK,81,45,668,81,2014-10-06T18:00:00,6,28619310,158324
OK,93,39,668,93,2014-10-06T18:05:00,4,28619759,158324
OK,101,36,668,101,2014-10-06T18:10:00,0,28620206,158324
OK,101,36,668,101,2014-10-06T18:15:00,0,28620654,158324
OK,101,36,668,101,2014-10-06T18:20:00,0,28621103,158324
OK,101,36,668,101,2014-10-06T18:25:00,0,28621444,158324
OK,54,68,668,54,2014-10-06T18:30:00,2,28621887,158324
OK,54,68,668,54,2014-10-06T18:35:00,2,28622269,158324
OK,49,75,668,49,2014-10-06T18:40:00,0,28622718,158324
OK,60,61,668,60,2014-10-06T18:45:00,1,28623167,158324
OK,60,61,668,60,2014-10-06T18:50:00,1,28623600,158324
OK,60,61,668,60,2014-10-06T18:55:00,0,28624049,158324
OK,60,61,668,60,2014-10-06T19:00:00,0,28624498,158324
OK,57,65,668,57,2014-10-06T19:05:00,2,28624912,158324
OK,49,75,668,49,2014-10-06T19:10:00,3,28625359,158324
OK,55,67,668,55,2014-10-06T19:15:00,1,28625808,158324
OK,88,42,668,88,2014-10-06T19:20:00,1,28626202,158324
OK,69,53,668,69,2014-10-06T19:25:00,2,28626598,158324
OK,50,74,668,50,2014-10-06T19:30:00,3,28627047,158324
OK,56,66,668,56,2014-10-06T19:35:00,5,28627486,158324
OK,57,65,668,57,2014-10-06T19:40:00,5,28627932,158324
OK,62,59,668,62,2014-10-06T19:45:00,1,28628381,158324
OK,62,59,668,62,2014-10-06T19:50:00,0,28628808,158324
OK,55,67,668,55,2014-10-06T19:55:00,1,28629255,158324
OK,55,67,668,55,2014-10-06T20:00:00,1,28629704,158324
OK,55,67,668,55,2014-10-06T20:05:00,0,28630113,158324
OK,60,61,668,60,2014-10-06T20:10:00,1,28630557,158324
OK,60,61,668,60,2014-10-06T20:15:00,1,28630997,158324
OK,89,41,668,89,2014-10-06T20:25:00,2,28631845,158324
OK,56,66,668,56,2014-10-06T20:30:00,0,28632294,158324
OK,59,62,668,59,2014-10-06T20:35:00,1,28632743,158324
OK,60,61,668,60,2014-10-06T20:40:00,2,28633157,158324
OK,91,40,668,91,2014-10-06T20:45:00,1,28633603,158324
OK,58,63,668,58,2014-10-06T20:50:00,1,28634037,158324
OK,58,63,668,58,2014-10-06T20:55:00,1,28634486,158324
OK,58,63,668,58,2014-10-06T21:00:00,0,28634935,158324
OK,58,63,668,58,2014-10-06T21:05:00,0,28635334,158324
OK,58,63,668,58,2014-10-06T21:10:00,0,28635782,158324
OK,58,63,668,58,2014-10-06T21:15:00,0,28636219,158324
OK,58,63,668,58,2014-10-06T21:20:00,0,28636661,158324
OK,58,63,668,58,2014-10-06T21:25:00,0,28637105,158324
OK,58,63,668,58,2014-10-06T21:30:00,0,28637554,158324
OK,60,61,668,60,2014-10-06T21:35:00,1,28637997,158324
OK,60,61,668,60,2014-10-06T21:40:00,0,28638431,158324
OK,60,61,668,60,2014-10-06T21:45:00,0,28638879,158324
OK,60,61,668,60,2014-10-06T21:50:00,0,28639322,158324
OK,60,61,668,60,2014-10-06T21:55:00,0,28639768,158324
OK,60,61,668,60,2014-10-06T22:00:00,0,28640215,158324
OK,60,61,668,60,2014-10-06T22:05:00,0,28640664,158324
OK,60,61,668,60,2014-10-06T22:10:00,0,28641113,158324
OK,42,88,668,42,2014-10-06T22:15:00,2,28641547,158324
OK,42,88,668,42,2014-10-06T22:20:00,2,28641988,158324
OK,42,88,668,42,2014-10-06T22:25:00,0,28642435,158324
OK,42,88,668,42,2014-10-06T22:30:00,0,28642884,158324
OK,59,62,668,59,2014-10-06T22:35:00,1,28643297,158324
OK,59,62,668,59,2014-10-06T22:40:00,0,28643744,158324
OK,59,62,668,59,2014-10-06T22:45:00,0,28644188,158324
OK,59,62,668,59,2014-10-06T22:50:00,0,28644632,158324
OK,59,62,668,59,2014-10-06T22:55:00,0,28645075,158324
OK,59,62,668,59,2014-10-06T23:00:00,0,28645524,158324
OK,59,62,668,59,2014-10-06T23:05:00,0,28645972,158324
OK,59,62,668,59,2014-10-06T23:10:00,0,28646420,158324
OK,59,62,668,59,2014-10-06T23:15:00,0,28646868,158324
OK,59,62,668,59,2014-10-06T23:20:00,0,28647317,158324
OK,59,62,668,59,2014-10-06T23:25:00,0,28647667,158324
OK,59,62,668,59,2014-10-06T23:30:00,0,28648110,158324
OK,59,62,668,59,2014-10-06T23:35:00,0,28648548,158324
OK,59,62,668,59,2014-10-06T23:40:00,0,28648996,158324
OK,59,62,668,59,2014-10-06T23:45:00,0,28649442,158324
OK,59,62,668,59,2014-10-06T23:50:00,0,28649848,158324
OK,59,62,668,59,2014-10-06T23:55:00,0,28650297,158324
OK,59,62,668,59,2014-10-07T00:00:00,0,28650741,158324
OK,59,62,668,59,2014-10-07T00:05:00,0,28651158,158324
OK,59,62,668,59,2014-10-07T00:10:00,0,28651607,158324
OK,59,62,668,59,2014-10-07T00:15:00,0,28652048,158324
OK,59,62,668,59,2014-10-07T00:20:00,0,28652407,158324
OK,59,62,668,59,2014-10-07T00:25:00,0,28652822,158324
OK,59,62,668,59,2014-10-07T00:30:00,0,28653269,158324
OK,59,62,668,59,2014-10-07T00:35:00,0,28653705,158324
OK,59,62,668,59,2014-10-07T00:40:00,0,28654152,158324
OK,59,62,668,59,2014-10-07T00:45:00,0,28654599,158324
OK,56,66,668,56,2014-10-07T00:50:00,1,28655044,158324
OK,56,66,668,56,2014-10-07T00:55:00,0,28655489,158324
OK,56,66,668,56,2014-10-07T01:00:00,0,28655923,158324
OK,56,66,668,56,2014-10-07T01:10:00,0,28656692,158324
OK,56,66,668,56,2014-10-07T01:15:00,0,28657141,158324
OK,56,66,668,56,2014-10-07T01:20:00,0,28657587,158324
OK,42,88,668,42,2014-10-07T01:30:00,0,28658036,158324
OK,42,88,668,42,2014-10-07T01:35:00,0,28658485,158324
OK,42,88,668,42,2014-10-07T01:40:00,0,28658881,158324
OK,42,88,668,42,2014-10-07T01:45:00,0,28659328,158324
OK,42,88,668,42,2014-10-07T01:50:00,0,28659777,158324
OK,42,88,668,42,2014-10-07T01:55:00,0,28660226,158324
OK,42,88,668,42,2014-10-07T02:00:00,0,28660669,158324
OK,71,52,668,71,2014-10-07T02:10:00,2,28661440,158324
OK,71,52,668,71,2014-10-07T02:15:00,2,28661889,158324
OK,75,49,668,75,2014-10-07T02:20:00,0,28662312,158324
OK,75,49,668,75,2014-10-07T02:25:00,0,28662761,158324
OK,75,49,668,75,2014-10-07T02:30:00,0,28663200,158324
OK,75,49,668,75,2014-10-07T02:35:00,0,28663642,158324
OK,73,50,668,73,2014-10-07T02:40:00,1,28664091,158324
OK,73,50,668,73,2014-10-07T02:45:00,0,28664539,158324
OK,73,50,668,73,2014-10-07T02:55:00,0,28665335,158324
OK,83,44,668,83,2014-10-07T03:00:00,1,28665784,158324
OK,83,44,668,83,2014-10-07T03:05:00,1,28666223,158324
OK,83,44,668,83,2014-10-07T03:10:00,0,28666672,158324
OK,58,63,668,58,2014-10-07T03:15:00,1,28667121,158324
OK,53,69,668,53,2014-10-07T03:20:00,2,28667570,158324
OK,59,62,668,59,2014-10-07T03:25:00,3,28667967,158324
OK,60,61,668,60,2014-10-07T03:30:00,2,28668416,158324
OK,52,71,668,52,2014-10-07T03:35:00,6,28668808,158324
OK,48,77,668,48,2014-10-07T03:40:00,4,28669176,158324
OK,55,67,668,55,2014-10-07T03:45:00,2,28669625,158324
OK,55,67,668,55,2014-10-07T03:50:00,3,28670073,158324
OK,58,63,668,58,2014-10-07T03:55:00,1,28670522,158324
OK,52,71,668,52,2014-10-07T04:00:00,4,28670958,158324
OK,54,68,668,54,2014-10-07T04:05:00,5,28671405,158324
OK,63,58,668,63,2014-10-07T04:10:00,6,28671851,158324
OK,62,59,668,62,2014-10-07T04:15:00,6,28672300,158324
OK,68,54,668,68,2014-10-07T04:20:00,10,28672739,158324
OK,72,51,668,72,2014-10-07T04:30:00,12,28673515,158324
OK,72,51,668,72,2014-10-07T04:35:00,15,28673964,158324
OK,70,52,668,70,2014-10-07T04:40:00,14,28674405,158324
OK,70,52,668,70,2014-10-07T04:45:00,12,28674854,158324
OK,88,42,668,88,2014-10-07T04:50:00,15,28675165,158324
OK,88,42,668,88,2014-10-07T04:55:00,21,28675614,158324
OK,75,49,668,75,2014-10-07T05:00:00,16,28676052,158324
OK,68,54,668,68,2014-10-07T05:05:00,16,28676501,158324
OK,82,45,668,82,2014-10-07T05:10:00,15,28676921,158324
OK,120,30,668,120,2014-10-07T05:15:00,28,28677370,158324
OK,132,28,668,132,2014-10-07T05:20:00,26,28677796,158324
OK,161,23,668,161,2014-10-07T05:25:00,24,28678245,158324
OK,155,23,668,155,2014-10-07T05:30:00,19,28678622,158324
OK,144,25,668,144,2014-10-07T05:35:00,23,28679071,158324
OK,147,25,668,147,2014-10-07T05:40:00,23,28679503,158324
OK,165,22,668,165,2014-10-07T05:45:00,13,28679952,158324
OK,193,19,668,193,2014-10-07T05:50:00,13,28680365,158324
OK,180,20,668,180,2014-10-07T06:00:00,10,28680813,158324
OK,170,21,668,170,2014-10-07T06:05:00,16,28681262,158324
OK,145,25,668,145,2014-10-07T06:10:00,17,28681687,158324
OK,130,28,668,130,2014-10-07T06:15:00,12,28682111,158324
OK,78,47,668,78,2014-10-07T06:20:00,7,28682560,158324
OK,75,49,668,75,2014-10-07T06:25:00,16,28683009,158324
OK,74,50,668,74,2014-10-07T06:30:00,13,28683450,158324
OK,75,49,668,75,2014-10-07T06:35:00,7,28683899,158324
OK,99,37,668,99,2014-10-07T06:40:00,15,28684336,158324
OK,87,42,668,87,2014-10-07T06:45:00,24,28684784,158324
OK,70,52,668,70,2014-10-07T06:50:00,12,28685223,158324
OK,65,57,668,65,2014-10-07T06:55:00,6,28685672,158324
OK,71,52,668,71,2014-10-07T07:00:00,10,28686111,158324
OK,64,57,668,64,2014-10-07T07:05:00,18,28686560,158324
OK,61,60,668,61,2014-10-07T07:10:00,21,28686993,158324
OK,72,51,668,72,2014-10-07T07:15:00,7,28687442,158324
OK,74,50,668,74,2014-10-07T07:20:00,7,28687891,158324
OK,68,54,668,68,2014-10-07T07:25:00,11,28688340,158324
OK,64,57,668,64,2014-10-07T07:30:00,5,28688750,158324
OK,68,54,668,68,2014-10-07T07:35:00,5,28689199,158324
OK,74,50,668,74,2014-10-07T07:40:00,4,28689646,158324
OK,68,54,668,68,2014-10-07T07:45:00,13,28690028,158324
OK,68,54,668,68,2014-10-07T07:50:00,16,28690477,158324
OK,73,50,668,73,2014-10-07T07:55:00,6,28690922,158324
OK,60,61,668,60,2014-10-07T08:00:00,3,28691359,158324
OK,77,48,668,77,2014-10-07T08:05:00,11,28691808,158324
OK,73,50,668,73,2014-10-07T08:10:00,14,28692238,158324
OK,64,57,668,64,2014-10-07T08:15:00,5,28692683,158324
OK,64,57,668,64,2014-10-07T08:20:00,10,28693092,158324
OK,63,58,668,63,2014-10-07T08:25:00,10,28693541,158324
OK,63,58,668,63,2014-10-07T08:30:00,8,28693968,158324
OK,71,52,668,71,2014-10-07T08:35:00,9,28694416,158324
OK,70,52,668,70,2014-10-07T08:40:00,6,28694784,158324
OK,58,63,668,58,2014-10-07T08:45:00,5,28695233,158324
OK,60,61,668,60,2014-10-07T08:50:00,8,28695682,158324
OK,64,57,668,64,2014-10-07T08:55:00,5,28696104,158324
OK,69,53,668,69,2014-10-07T09:00:00,3,28696552,158324
OK,67,55,668,67,2014-10-07T09:05:00,6,28697001,158324
OK,67,55,668,67,2014-10-07T09:10:00,6,28697435,158324
OK,66,56,668,66,2014-10-07T09:15:00,10,28697884,158324
OK,69,53,668,69,2014-10-07T09:20:00,10,28698313,158324
OK,74,50,668,74,2014-10-07T09:25:00,5,28698762,158324
OK,64,57,668,64,2014-10-07T09:30:00,4,28699192,158324
OK,63,58,668,63,2014-10-07T09:35:00,6,28699641,158324
OK,65,57,668,65,2014-10-07T09:40:00,5,28700069,158324
OK,64,57,668,64,2014-10-07T09:45:00,2,28700518,158324
OK,87,42,668,87,2014-10-07T09:50:00,3,28700911,158324
OK,72,51,668,72,2014-10-07T09:55:00,10,28701360,158324
OK,63,58,668,63,2014-10-07T10:00:00,9,28701745,158324
OK,61,60,668,61,2014-10-07T10:05:00,5,28702194,158324
OK,69,53,668,69,2014-10-07T10:10:00,7,28702625,158324
OK,72,51,668,72,2014-10-07T10:15:00,11,28703074,158324
OK,57,65,668,57,2014-10-07T10:25:00,12,28703502,158324
OK,61,60,668,61,2014-10-07T10:30:00,11,28703951,158324
OK,71,52,668,71,2014-10-07T10:35:00,7,28704400,158324
OK,76,48,668,76,2014-10-07T10:40:00,4,28704819,158324
OK,57,65,668,57,2014-10-07T10:45:00,2,28705268,158324
OK,57,65,668,57,2014-10-07T10:50:00,2,28705704,158324
OK,66,56,668,66,2014-10-07T10:55:00,5,28706153,158324
OK,64,57,668,64,2014-10-07T11:00:00,6,28706581,158324
OK,62,59,668,62,2014-10-07T11:05:00,5,28707030,158324
OK,62,59,668,62,2014-10-07T11:10:00,7,28707455,158324
OK,70,52,668,70,2014-10-07T11:15:00,6,28707904,158324
OK,71,52,668,71,2014-10-07T11:20:00,10,28708303,158324
OK,69,53,668,69,2014-10-07T11:25:00,10,28708703,158324
OK,69,53,668,69,2014-10-07T11:30:00,8,28709151,158324
OK,57,65,668,57,2014-10-07T11:35:00,6,28709600,158324
OK,54,68,668,54,2014-10-07T11:40:00,9,28710024,158324
OK,62,59,668,62,2014-10-07T11:45:00,5,28710472,158324
OK,66,56,668,66,2014-10-07T11:50:00,8,28710913,158324
OK,69,53,668,69,2014-10-07T11:55:00,10,28711362,158324
OK,75,49,668,75,2014-10-07T12:00:00,6,28711789,158324
OK,64,57,668,64,2014-10-07T12:05:00,2,28712238,158324
OK,67,55,668,67,2014-10-07T12:10:00,8,28712677,158324
OK,63,58,668,63,2014-10-07T12:15:00,10,28713125,158324
OK,74,50,668,74,2014-10-07T12:20:00,5,28713574,158324
OK,62,59,668,62,2014-10-07T12:25:00,9,28714003,158324
OK,61,60,668,61,2014-10-07T12:30:00,10,28714428,158324
OK,64,57,668,64,2014-10-07T12:35:00,9,28714877,158324
OK,70,52,668,70,2014-10-07T12:40:00,7,28715308,158324
OK,56,66,668,56,2014-10-07T12:45:00,7,28715757,158324
OK,55,67,668,55,2014-10-07T22:30:00,0,28718814,158324
OK,39,95,668,39,2014-10-07T22:40:00,2,28719324,158324
OK,39,95,668,39,2014-10-07T22:45:00,0,28719771,158324
OK,39,95,668,39,2014-10-07T22:55:00,0,28720648,158324
OK,39,95,668,39,2014-10-07T23:00:00,0,28721096,158324
OK,42,88,668,42,2014-10-07T23:05:00,2,28721537,158324
